event_id,attempt_id,request_sha256,sequence,event_type,recorded_at,http_status,completed_response,billing_status,response_id_sha256,response_artifact_path,response_artifact_sha256,source_response_sha256,error_class,provider,model,execution_release_id,execution_release_sha256,operator
a30fd74f2ca741762a50,cee553ad3af06e434f8c,73bafcd7018b71aff65898a55dfa0622b3b035a841c3c1d668b7bb8f414fb2cf,1,STARTED,2026-08-01T15:21:12.909626+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m1-star50-review-v1-batch-001,4b603cbbe614a75f77697e08182ee1e14bc9a9fc3dd6a0ac59ec308e389ec43d,docker-m1-star50-review
8f5b550da5d3a4a5902e,cee553ad3af06e434f8c,73bafcd7018b71aff65898a55dfa0622b3b035a841c3c1d668b7bb8f414fb2cf,1,COMPLETED,2026-08-01T15:21:51.341114+00:00,200,true,COMPLETED_USAGE_RECORDED,3260340ef2aabc4c2599d6b1ba0934cdeb9c2fd91bffbb29b596267b24e263ce,responses/cee553ad3af06e434f8c-73bafcd7018b.json,48421677134efba8029d6623773f5a05a0a00918f8cf2841c8d54499bd26b2ad,f89a0c7a2b480cc1a273da8135bfce501f7885d145cb6b7e67995acbd8c8d4a9,,deepseek,deepseek-v4-pro,m1-star50-review-v1-batch-001,4b603cbbe614a75f77697e08182ee1e14bc9a9fc3dd6a0ac59ec308e389ec43d,docker-m1-star50-review
