event_id,attempt_id,request_sha256,sequence,event_type,recorded_at,http_status,completed_response,billing_status,response_id_sha256,response_artifact_path,response_artifact_sha256,source_response_sha256,error_class,provider,model,execution_release_id,execution_release_sha256,operator
2e1c31e2080c95d560da,832b0c240175b776,0aba32c05b8ace555553cd26a47aa38d550601ba7dfc0c490edd66430bd8e11a,1,STARTED,2026-08-02T03:58:53.269832+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
4b7384083760e3b9f133,832b0c240175b776,0aba32c05b8ace555553cd26a47aa38d550601ba7dfc0c490edd66430bd8e11a,1,COMPLETED,2026-08-02T03:59:14.783112+00:00,200,true,COMPLETED_USAGE_RECORDED,7ac6e0a6643175e2e1815b7124a54d44bdf68002de21c1ddba27b8dc43332b31,responses/832b0c240175b776-0aba32c05b8a.json,5d65d128581f48d5e41ecd189764ffd4ca9871e497c380f45faf22763282b49e,ed2c290433861157206c9461f42eebf21d393c32d5bd328d38039e54322e5cb6,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
6da50ead43d8f7c76b7e,d701759473b72188,109a716461a50739af1ad25f23972ff54d5dada7abc331d0aeb8b34ee713bdc1,1,STARTED,2026-08-02T03:59:15.852802+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
90eeddd19ce9e2066d28,d701759473b72188,109a716461a50739af1ad25f23972ff54d5dada7abc331d0aeb8b34ee713bdc1,1,COMPLETED,2026-08-02T03:59:45.507438+00:00,200,true,COMPLETED_USAGE_RECORDED,fe1fff16c4590f1dfe8f58ba638116570d5249c41fd2fcea6083f4ae8f233ec6,responses/d701759473b72188-109a716461a5.json,88f23448c5dac8960a2247ea59c8452b33e83c103300bd203c9b830c3a32ad8f,fe46396f02f5ee2208e1ee8832bd72ea8702dcdd2db2de45bb9538f7447e4976,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
b7b43a67fa629631252b,2cfde2cff0a73754,109a716461a50739af1ad25f23972ff54d5dada7abc331d0aeb8b34ee713bdc1,1,STARTED,2026-08-02T03:59:46.710843+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
d55ab3c8fd3c8ed2f9c5,2cfde2cff0a73754,109a716461a50739af1ad25f23972ff54d5dada7abc331d0aeb8b34ee713bdc1,1,COMPLETED,2026-08-02T04:00:07.057755+00:00,200,true,COMPLETED_USAGE_RECORDED,38e078ee8a63a23a6f96306a40608ffc94e846e699e8aff48f1d1ed89726132c,responses/2cfde2cff0a73754-109a716461a5.json,b6155d6b4b166ff9fd0d934f1ff0a53e13cec973236a69eb841d2c641adcaac2,6bf344617257544793476b1ff331b2d46b94c2d82fb46318429c4ab1447051f3,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
fc2608334790a441e902,c0416337cd164652,109a716461a50739af1ad25f23972ff54d5dada7abc331d0aeb8b34ee713bdc1,1,STARTED,2026-08-02T04:00:07.096727+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
76a7114c68da6f8e60b9,c0416337cd164652,109a716461a50739af1ad25f23972ff54d5dada7abc331d0aeb8b34ee713bdc1,1,COMPLETED,2026-08-02T04:03:33.116539+00:00,200,true,COMPLETED_USAGE_RECORDED,1a6cc5897a8a18c0d93006dd88655a1daa5fbf628865e85e3268f7dc66b1dad4,responses/c0416337cd164652-109a716461a5.json,43592cd0f4ff446b8709d6e54471d5f967b11881d94cd78201e6fdfef7cea618,0cd6e85996d694ac8d55018add7f2f5a2a97054970de16f748929924067443c3,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
42bf19915f045e9a8035,d5a9a6021199af32,bae87e527e12cfaefa6ef8dd33d16c3bd7fd39aed285548234b95b90edaf2eeb,1,STARTED,2026-08-02T04:03:34.213684+00:00,,false,UNKNOWN_UNTIL_TERMINAL,,,,,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
20552fd99f5af1071e1d,d5a9a6021199af32,bae87e527e12cfaefa6ef8dd33d16c3bd7fd39aed285548234b95b90edaf2eeb,1,COMPLETED,2026-08-02T04:03:52.765595+00:00,200,true,COMPLETED_USAGE_RECORDED,64cb8ca4cdae169b0b7726bc751fdd13d469543c7f7b529fd9bd44a73c45a6fd,responses/d5a9a6021199af32-bae87e527e12.json,6c2d32672b6e08093d2160d942323dfd7b64a7b275955d3c54a57c3537061c54,46cb96534fe300f1b494c8c0b055c8708d80380609d904caf414af34efa8d8ab,,deepseek,deepseek-v4-pro,m3-star-three-pool-price-volume-v1-batch-001,717375f4fddf7e24717453707d4405b9b57bd9ac3135398e3893220b73ed47b7,docker-m3-multi-pool-live
